,POSTAL,ENVIOS,TOTAL,CANTIDAD,LATITUDE,LONGITUDE,LUGAR,ESTADO,COLONIA,VENTA,SUCURSAL
125,22835,1,298.0,1.0,31.7303,-116.5542,Ensenada,Baja California,"Residencial Lomas, Reforma",$298.00,AMAZON
126,22840,4,1067.0,4.0,31.64841111111111,-116.41434444444444,Ensenada,Baja California,"Escritores, Gral. Jesús Munguia, Careaga, Bustamante, Aviación, Granados, Independencia, Niños Héroes, Los Maestros","$1,067.00",AMAZON
127,23000,1,248.0,1.0,24.1244,-110.2964,La Paz,Baja California Sur,Zona Central,$248.00,AMAZON
128,23020,1,134.0,2.0,24.16928,-110.37534,La Paz,Baja California Sur,"Ladrillera, Guerrero, Manuel Rivera Anaya, Esterito, Colina de La Cruz",$134.00,AMAZON
129,23088,1,299.0,1.0,24.08229333333333,-110.30859333333332,La Paz,Baja California Sur,"El Zacatal, Agua Clara, Calafia, Arcoiris, La Fuente, Ayuntamiento, Ampliación Ayuntamiento, Arcoiris II, El Camino Real, Del Mar Residencial, Cola de la Ballena, Real del Sol, Perla del Golfo, Arcoiris III, I.T.R.",$299.00,AMAZON
130,23405,1,730.0,1.0,23.0825,-109.744125,Los Cabos,Baja California Sur,"Lomas del Tule, La Joya de los Cabos, El Tule, Zona Hotelera San José del Cabo, Trailers Park, Mañanitas, Coral Baja, Cabo Real, Costa Brava, Miconos, Magisterial, El Chamizal",$730.00,AMAZON
131,23434,9,448.0,3.0,23.1692,-109.7062,Los Cabos,Baja California Sur,"Loma Bonita, Oasis, Villa Bonita, Costa Dorada, Veredas, Pénjamo",$448.00,AMAZON
132,23444,1,115.0,1.0,23.2737,-109.6007,Los Cabos,Baja California Sur,"Pablo L Martinez, Lomas de Rosarito, Luis Donaldo Colosio, Lomas Residencial 1a  Etapa, Lomas Residencial 2a Etapa, Monte Real Residencial, Colinas Plus, Country del Mar",$115.00,AMAZON
133,24157,1,350.0,1.0,18.648030303030303,-91.77691212121212,Carmen,Campeche,"Puesta del Sol, La Esperanza, Santa Isabel, Girasoles, San Román, Villas del Carmen, Buenavista, Residencial San Miguel, Rinconada, Privada Santa Ana, 18 de Marzo, Raíces, Misión del Carmen, Bonanzas, Evergreén, Villa Palmeras, Villa Marina, Villa Magna, Turquesa, Residencial Vistancias, Reforma II Sección, Real del Carmen, Privanzas, Privada San Joaquín, Privada Residencial San Joaquín, Playa Palmas, José Ortiz Ávila, Hacienda Dorada, Hacienda del Mar, Fénix, Cútsa, Canterías, San Joaquín",$350.00,AMAZON
134,24170,1,480.0,1.0,18.59453333333333,-91.7625,Carmen,Campeche,"Cuauhtémoc, Tila, Aviación",$480.00,AMAZON
135,25000,1,883.0,1.0,25.211,-101.0563,Saltillo,Coahuila de Zaragoza,Saltillo Zona Centro,$883.00,AMAZON
136,25050,1,479.0,1.0,25.049333333333333,-101.08863333333332,Saltillo,Coahuila de Zaragoza,"Centenario, María del Carmen Cabello, La Madrid, Rosa María Gutiérrez, Chapultepec, Benito Juárez",$479.00,AMAZON
137,25200,1,149.0,1.0,25.426,-100.9853625,Saltillo,Coahuila de Zaragoza,"Jardines de Versalles, Villa Magna, Villas del Ranchito, Las Cabañas, Los Rodriguez, Las Huertas, Jardines de Versalles 2a Etapa, Arboledas",$149.00,AMAZON
138,25250,1,369.0,1.0,24.81243333333333,-101.0666,Saltillo,Coahuila de Zaragoza,"Doctores, Villas de San Isidro, Villas de San Gabriel, Doctores III Etapa, Villas de San Carlos, Los Doctores",$369.00,AMAZON
139,25260,4,567.0,3.0,25.1898,-101.0481,Saltillo,Coahuila de Zaragoza,"Jardines del Valle, Universidad, Insurgentes, Universidad Norte, Los Maestros",$567.00,AMAZON
140,25294,1,369.0,1.0,25.32013333333333,-101.06442666666666,Saltillo,Coahuila de Zaragoza,"Terralta, Villas de Guadalupe, Villas de San Sebastián, Camino Real, Magisterio Sección 38, Rincones de La Aurora, Terranova, Leandro Valle, Ex Hacienda los Cerritos, Santa Bárbara, San José de los Cerritos, Magisterio, El Sáuz, Avícola, Los Cerritos",$369.00,AMAZON
141,25298,1,350.0,1.0,25.36066666666667,-100.97584444444443,Saltillo,Coahuila de Zaragoza,"Alondra, Portareal, Parque Industrial Mega, Puerta del Rey, Jardines de los Bosques, El Toreo, La Ciudadela, La Cieneguita, La Aurora, Santa Cristina, Emiliano Zapata, San Luis, San Ángel, 10 de Octubre, Rosales de La Aurora, Hacienda San Carlos, Real Villas de La Aurora, Los Manantiales, Los Molinos, Universidad la Salle, Villas del Camino Real, San José Oriente, Conejo Ixtlero, Santa Cristina Oriente, Plaza, La Palmilla, Torrecillas y Ramones",$350.00,AMAZON
142,25718,1,438.0,1.0,26.968375,-101.323025,Monclova,Coahuila de Zaragoza,"Leandro Valle, PEMEX, Petrolera, Bugambilias",$438.00,AMAZON
143,26340,1,298.0,1.0,27.917,-101.5587,Múzquiz,Coahuila de Zaragoza,Melchor Múzquiz Centro,$298.00,AMAZON
144,27100,1,328.0,1.0,25.49026,-103.39726,Torreón,Coahuila de Zaragoza,"Villa San Isidro, San Isidro, El Tajito, Granjas San Isidro, Nuevo San Isidro",$328.00,AMAZON
145,28017,1,2004.0,1.0,19.252904545454545,-103.70522272727273,Colima,Colima,"Bugambilias, Lomas Verdes, Colinas de Santa Bárbara, Jardines Vista Hermosa, Residencial Esmeralda Norte, Residencial Esmeralda, Villas Colinas, Colinas de Santa Fe, Jardines de La Hacienda, Lomas del Valle, Paseo de la Cantera, Paseo de la Hacienda, Privada San Rafael, Residencial Real Santa Bárbara, Residencial Santa Bárbara, Residencial Victoria, Villanova, Santa Gertrudis, Las Palmas, Residencial Puerta del Sol, Parque Royal, Residencial Los Olivos","$2,004.00",AMAZON
146,29010,1,319.0,1.0,16.796834782608695,-93.16786521739132,Tuxtla Gutiérrez,Chiapas,"Unidad Administrativa, Estrella de Oriente, Albania Baja, Amarantos, Morelos, Nueva Estrella, San Fernando, Agua Azul, Misol-ha, Nueva Delicias, Los Manguitos, La Victoria, Villa San Marcos, Las Delicias, Nueva Reforma, El Valle, Maya, Magisterio 2000, Albania Alta, Lomas del Valle, Renovación, Burócrata, Huajitlan",$319.00,AMAZON
147,29020,1,67.0,1.0,16.730338235294116,-93.14085588235294,Tuxtla Gutiérrez,Chiapas,"Plan de Ayala, Nueva Jerusalén, Los Laguitos, Los Laureles, Magdalena, Alborada, La Esmeralda, Los Tulipanes, La Arbolada, Venecia, Bugambilias, San Martín, 5 Plumas, Boulevares, Los Portales, Villa Tziscao, San Francisco Sabinal, Rincón de los Lagos, Privada Villas de Montecristo, Privada Boulevares, Malibú, La Joyas, Laguitos Electricistas, Jardines de Tuxtla, Lumha, San Francisco Sabinito, Continental, Borges Laguitos, San Isidro Buenavista, San Isidro, Juan Crispín, El Portal de Hierro, Ampliación Los Laguitos, Jardín Colonial",$67.00,AMAZON
148,29034,1,289.0,1.0,16.772475,-93.184075,Tuxtla Gutiérrez,Chiapas,"Brasilia, Montebello, Quetzalcoatl, Rocío, La Pimienta, Asturias, Bosques del Parque, Rincón de La Florida",$289.00,AMAZON
149,29049,1,40.0,1.0,16.758605,-93.141595,Tuxtla Gutiérrez,Chiapas,"Unidad Chiapaneca, El Bosque, San Fernando, San Cayetano, Paso Limón, Paraíso II, Paraíso I, Las Águilas, San Pedro Progresivo, Infonavit El Rosario, 21 de Septiembre, Ampliación Arroyo Blanco, San Pedro y Cayetano, Jardines del Pedregal, San Pedro, Paulino Aguilar Paniagua, 16 de Julio, La Esperanza, San Isidro, Arroyo Blanco",$40.00,AMAZON
150,29059,1,495.0,1.0,16.755866666666666,-93.14187407407408,Tuxtla Gutiérrez,Chiapas,"Buena Vista, El Ciprés, Flamboyán, Belisario Domínguez, Bella Vista, El Diamante, Los Tamarindos, Solidaridad La Curul, 3 Marías y los Arroyos, Ampliación El Puente, Ampliación Terán, Asociación Civil Alianza Campesina, Colinas de Bellavista, Fovissste Mactumactza, Jardines de Buena Vista, Los Presidentes, Matumatza, Privada Flamboyán, Puente Buena Vista, Puesta del Sol, Villa Victoria, Solidaridad Chiapaneca, Higo Quemado, La Reliquia, Buenos Aires, Loma Bonita, Siglo XXI",$495.00,AMAZON
151,29267,1,438.0,1.0,16.63,-92.5019,San Cristóbal de las Casas,Chiapas,Bismark,$438.00,AMAZON
152,29960,1,279.0,1.0,17.530796,-91.961696,Palenque,Chiapas,"La Esperanza, Monterrey, La Mielera, Tikal, Guayacán la Lomita, La Primavera, Mundo Maya, Conjunto Habitacional Militar, Baj-Luntie 2a Sección, Barrio Chino, Campo Militar, Elmar Setzer, Guadalupe, Lindavista 1a Sección, Lindavista 2a Sección, Lomas de Pakal 1 y 2, Maya Lacan-ha, Pakal-kin, Baj-Luntie 1a Sección, Chacamax, Santa Cruz, La Ilusión, Las Joyas, Central Unitaria de los Trabajadores, Camino Real, Los Olvidados, La Pangola, Parque de Feria, Pakal-Na, Popol-vuh, Jardines del Paraíso, La Cañada, San Andrés, Luis Donaldo Colosio, Los Robles, Magisterial, Las Flores, Balun Canan, Siglo XXI, Bugambilias, San Miguel, San Juanito, Nandiume, Los Taxistas, Palacio de las Leyes, Palenque Centro, San Juan, Montes Azules, La Florida, San José",$279.00,AMAZON
153,30640,1,2004.0,1.0,15.125218421052631,-92.51067368421052,Huixtla,Chiapas,"Mi Granja, Esquipulas, Obrera el Ingenio, San Pedro, San Vicente, San José el Cusco, Subter, Vida Mejor, Buenos Aires, El Carmen, Los Sauces, Jiquilpan, El Progreso, El Recreo, Revolucionaria, El Ingenio, La Arboleda, 8 de Septiembre, Yaxchilan, Santa Cruz, El Relicario, Bosques Residencial, Las Hortencias II, 2 de Octubre, Carlos Monte Mayor, Jardines de Chapultepec, El Espejo, San Francisco, Jardines de Huixtla, Villa de las Flores, Bellavista, Carlos Martínez, Guadalupe, Torrecillas, Cañaveral, Huixtla Centro, San José, Hortencias I","$2,004.00",AMAZON
154,30700,1,149.0,1.0,14.9087,-92.2613,Tapachula,Chiapas,Tapachula Centro,$149.00,AMAZON
155,31000,1,145.0,1.0,29.02673333333333,-106.24383333333331,Chihuahua,Chihuahua,"San Pedro, Parque Rotario, Sector Bolívar, Zona Centro, El Bajo, Colon",$145.00,AMAZON
156,31107,1,398.0,1.0,28.776566666666668,-106.1656,Chihuahua,Chihuahua,"Panorámico, San Pablo, Los Frailes",$398.00,AMAZON
158,31160,1,268.0,1.0,28.73976363636364,-106.21113636363636,Chihuahua,Chihuahua,"Rincones del Picacho, Provincia de Santa Clara, Puerta de Sebastián, Residencial Albaterra, Rinconadas del Valle, Bosques del Valle, Paseo de las Misiones, Universidad Regional del Norte, Encordadas del Valle, Caminos del Valle, Bosque Real",$268.00,AMAZON
159,31205,1,149.0,1.0,28.93593333333333,-106.22904444444444,Chihuahua,Chihuahua,"Arquitos, Fuentes del Santuario, Unidad Chihuahua, Rinconada Taurina, Las Palmas, Los Sicomoros, Vista Hermosa, La Lomita, Mirador",$149.00,AMAZON
160,31313,1,1513.0,1.0,28.8481,-106.2738,Chihuahua,Chihuahua,"Rincones del Valle, Rancho Guadalupe (Labor de Guadalupe), Residencial El León, Granjas Familiares Valle de Chihuahua, Quinta Versalles, Praderas de León, Paseo de los Leones, Encordada de León, Colinas del León, Romanzza, Romance","$1,513.00",AMAZON
161,31530,1,198.0,1.0,28.5701,-106.9077,Cuauhtémoc,Chihuahua,"Francisco Villa, Independencia, San Antonio, INFONAVIT Revolución",$198.00,AMAZON
162,31758,1,270.0,1.0,30.5977,-107.483,Nuevo Casas Grandes,Chihuahua,"Luis D. Colosio, Nuevo Triunfo",$270.00,AMAZON
163,32170,1,269.0,1.0,31.5932,-106.5393,Juárez,Chihuahua,"Torreón, Francisco I. Madero",$269.00,AMAZON
164,32470,1,287.0,1.0,31.708725,-106.404425,Juárez,Chihuahua,"Senecu I, Senecu II, Parque Industrial Antonio Jaime Bermúdez, TEC de Monterrey",$287.00,AMAZON
165,32575,1,99.0,1.0,31.615350000000003,-106.38106341463414,Juárez,Chihuahua,"Villas de Salvarcar, Pedregal de San Isidro, Rinconada de las Torres IV, Parque Industrial Salvarcar, Parajes de San José, Parajes de San Isidro II, Parque Industrial Independencia, Senderos de San Isidro, Profesora Simona Barba, Senderos de Oriente, Arecas, Carlos Castillo Peraza, Cerradas del Sur, Senderos del Sol, Parque Industrial Los Bravos, Paraguay (Rinconada de las Torres), Profesora María Martínez, Real del Desierto II, Parque Industrial Electrolux, Lomas del Desierto III, Los Ángeles (Horizonte del Sur), Manuel Gómez Morín, Maquila Thomson, Misiones de Creel, Misiones del Real, Olivia Espinoza de Bermúdez, Oporto, Frida Khalo, Oriente XXI Roma, Praderas del Sur, Cerradas de Oriente I, Parque Industrial PIMSA INTERMEX, Paseo del Castillo (Paseo de las Torres), Parque el Mirador, Parajes del Sur, Paraje de San Juan, Rinconada de las Torres, Carlos Chavira Becerra, Cerradas de Oriente II, Cerradas San Mateo, Don Julio, Municipio Libre, Villas de Alcalá, El Campanario 4 Siglos, Hacienda Santa Fe, Ixtapa (Paseo de las Torres), Jardines de Roma, Jardines de San Francisco, Portales de San Pedro, Versalles Niza, Parajes de San Isidro, Parque Industrial Américas, Las Haciendas Oriente, Lisboa (Rinconada de las Torres), Lomas del Desierto I, Parajes de Oriente, Perú (Rinconada de las Torres), Sierra Vista, Vistas de Zaragoza, Praderas de las Torres, Lomas del Desierto II, Valle de Santiago, Rincón de La Mesa, Rincones de Salvarcar, Horizontes del Sur, Bosques de Salvarcar, Paseo de las Torres, Fray García de San Francisco, Valle de Allende, Rincón del Sol, Torres del Sur, Manuel J. Clouthier, Sor Juana Inés de La Cruz, Versalles Lyon, Valle Oriente, Urbivilla Bonita, Valle Fundadores, Vallarta (Paseo de las Torres), Urbivilla del Prado I, Urbivilla del Prado, Urbivilla del Cedro, Urbivilla del Campo",$99.00,AMAZON
166,32640,1,480.0,1.0,31.56775,-106.51685,Juárez,Chihuahua,"Independencia Sur, México 68",$480.00,AMAZON
167,32885,1,438.0,1.0,29.480925,-104.470925,Ojinaga,Chihuahua,"Agricultores, 2 de Octubre, Manuel Bernardo Aguirre, Lomas del Concho, Cañada Ancha, CTM, Deportiva, Lindavista",$438.00,AMAZON
168,33898,1,768.0,1.0,26.9249,-105.6403,Hidalgo del Parral,Chihuahua,"FOVISSSTE las Fuentes, Baca",$768.00,AMAZON
169,34060,1,350.0,1.0,23.9705,-104.8437,Durango,Durango,Fátima,$350.00,AMAZON
170,34200,1,67.0,1.0,23.9868,-104.7324,Durango,Durango,"Jardines de Durango, Las Américas, Hacienda de Fray Diego",$67.00,AMAZON
171,36000,1,391.0,1.0,21.0177,-101.2493,Guanajuato,Guanajuato,Guanajuato Centro,$391.00,AMAZON
172,36250,1,270.0,1.0,20.975,-101.2723,Guanajuato,Guanajuato,"Villas Cervantinas, Marfil Centro",$270.00,AMAZON
173,36256,1,769.0,1.0,20.977633333333333,-101.26173333333332,Guanajuato,Guanajuato,"El Mezquital, Burócrata, Cerro de La Campana, Cúpulas, Las Terrazas, Mineral de La Hacienda, Los Alcaldes, Arroyo Verde, La Sauceda",$769.00,AMAZON
174,36258,1,379.0,1.0,20.9603,-101.2981,Guanajuato,Guanajuato,Fraccionamiento Villas de Guanajuato,$379.00,AMAZON
175,36310,1,285.0,1.0,20.92045555555556,-101.79325555555556,San Francisco del Rincón,Guanajuato,"Campestre San Francisco, Residencial Los Sauces, Real de San Francisco, Cuauhtémoc, Al Real, Loma Alta, El Paraíso, Los Manantiales, Las Palmas",$285.00,AMAZON
176,36570,1,230.0,1.0,20.71566,-101.2831,Irapuato,Guanajuato,"Solidaridad Infonavit, El Cantador, Del Bosque, Los Reyes, Pipila",$230.00,AMAZON
177,36670,1,219.0,1.0,20.681683333333336,-101.39979999999998,Irapuato,Guanajuato,"Villas de Irapuato, Piamonte, Trento, Privada San Fernando, Capilla de Mendoza, Vista Alegre",$219.00,AMAZON
178,36730,1,350.0,1.0,20.584100000000003,-101.15063333333336,Salamanca,Guanajuato,"Ampliación Bellavista, PEMEX, Bellavista",$350.00,AMAZON
179,37150,1,313.0,1.0,21.2447,-101.6789,León,Guanajuato,"Cañada del Campestre, Valle del Campestre, Lomas del Campestre",$313.00,AMAZON
180,37178,1,469.0,1.0,21.0733,-101.5358,León,Guanajuato,"Real de Camelinas, Real del Bosque, Real de Bugambilias, Valle del Moral, Paseos del Bosque, La Hacienda, Valle Jacarandas, La Puerta de Hierro, La Cantera",$469.00,AMAZON
181,37179,1,178.0,1.0,21.073925,-101.635875,León,Guanajuato,"Bosques de La Presa, Misión de La Presa, Haciendas del Carmen II, Haciendas del Carmen, San Cristóbal, Rinconada del Bosque, Residencial Verandas, Las Mansiones Residencial, La Placita, La Esperanza, Unidad Obrera Infonavit, Fincas Sayavedra",$178.00,AMAZON
182,37250,1,63.0,1.0,21.1337,-101.65716666666668,León,Guanajuato,"La Carmona, San Felipe de Jesús, El Cortijo",$63.00,AMAZON
183,37289,1,99.0,1.0,21.146933333333333,-101.62788888888888,León,Guanajuato,"La Haciendita, Fracciones San Pedro, San Jorge, Anturios, Granja Ceres, Guadalupe, Villas Bugambilias, Natura, Oasis",$99.00,AMAZON
184,37299,1,720.0,2.0,21.116386666666667,-101.61026666666666,León,Guanajuato,"Pedregal del Carmen, El Carmen, Residencial San Carlos, Club Hípico, Pedregal de San Carlos, Soberna, Villas del Carmen, Mezquital del Carmen, Portones del Carmen, Magisterial, Residencial El Carmen, Nuevo Amanecer, Colinas del Carmen, Pía Monte, El Porvenir",$720.00,AMAZON
185,37320,1,227.0,1.0,21.0435,-101.5576,León,Guanajuato,"Obregón, El Duraznal",$227.00,AMAZON
186,37547,1,269.0,1.0,21.059191666666667,-101.59111666666666,León,Guanajuato,"Loreto Residencial, El Mayorazgo Residencial, Puerta San Carlos, Residencial San José, Ribera de Barceló, Villas de Barceló, Santa Cruz, Valle de La Hacienda, Valle de San Carlos, Santa Gertrudis, El Álamo, El Trébol",$269.00,AMAZON
187,37600,1,430.0,1.0,21.471606451612903,-101.21902903225808,San Felipe,Guanajuato,"Los Espinos, Los Aztecas, San Sebastián, Magisterial, Esquípulas, Tenería, La Joya, Maravillas, Aviación, San Miguel, Zapotes, Jardines de San Antonio, San Antonio, El Pueblito, La Florida, FOVISSSTE, El Montecito, Santuario, Ojos Zarcos, Soledad, La Huerta de San Agustín, Independencia, Hacienda San Miguel, Las Fábricas, Arboledas de Santa Isabel, La Conchita, El Fraile, Granja de La Conquista, Oriental, San Felipe Centro, Revolución",$430.00,AMAZON
188,37750,1,687.0,1.0,20.93175,-100.746,San Miguel de Allende,Guanajuato,"La Aldea, San Antonio",$687.00,AMAZON
189,37797,4,393.0,2.0,20.9258,-100.7349,San Miguel de Allende,Guanajuato,Malaquin La Mesa,$393.00,AMAZON
190,37900,1,295.0,1.0,21.2945,-100.5317,San Luis de la Paz,Guanajuato,"El Maravillal, San Luis de La Paz Centro",$295.00,AMAZON
191,38070,1,504.0,1.0,20.568166666666663,-100.75446666666666,Celaya,Guanajuato,"San Miguel, San Juan de Dios, Emeteria Valencia, Villas del Rocío, Jardines del Centro, El Olivar",$504.00,AMAZON
192,38160,1,558.0,1.0,20.5097,-100.6239,Apaseo el Grande,Guanajuato,"San Juan, Primavera, Apaseo El Grande Centro",$558.00,AMAZON
193,38900,1,67.0,1.0,20.20328888888889,-100.89232962962964,Salvatierra,Guanajuato,"Guadalupe, División del Norte, Deportiva, Molino de Avila, Los Viveros, Batanes, Salvatierra 2000, Satélite, San Juan, 9 de Diciembre, El Progreso, Lomas Verdes, Bellavista, Loma Bonita, Las Arboledas, Los Fresnos, Lázaro Cárdenas, Flores Magón, El Paraíso, Álvaro Obregón, Fundadores, Buenos Aires, La Angostura, San Carlos, El Aguaje, Providencia, Pedregal, El Infiernito, La Esperanza, Rosa de Castilla, Santa Anita, Santo Domingo, Santa Cruz, Martín Alvarado, Bonampak, Nueva Huatzindeo, Guanajuato, Villas de San Javier, San Cristóbal, Ballones del Valle, Rinconada del Río, Carretas de Salvatierra, Camino Real de La Hacienda, Nueva Glorieta, Victoria Malváez, Paseo de Lerma, 15 de Mayo, Salvatierra Centro, Lomas de Salvatierra, Infonavit, La Huerta, Rancho Nuevo, Provima, Praderas de Salvatierra",$67.00,AMAZON
194,38980,1,230.0,1.0,20.1306,-101.145,Uriangato,Guanajuato,Uriangato Centro,$230.00,AMAZON
195,39000,1,430.17,1.0,17.5329,-99.5091,Chilpancingo de los Bravo,Guerrero,Chilpancingo de los Bravos Centro,$430.17,AMAZON
196,39010,1,2004.0,1.0,17.421494736842106,-99.61315263157894,Chilpancingo de los Bravo,Guerrero,"Haciendita Aeropuerto, Azteca, Luis Donaldo Colosio, Hermenegildo Galeana, Francisco Villa, Lázaro Cárdenas, Electricistas, Benito Juárez, Santa Fe, El Salado, Guadalupe, Bugambilias, La Sierrita, Caminos, Hermanos Neri, Sedue, Villas Silvestre, Villas Laurel, PPS","$2,004.00",AMAZON
197,39680,1,438.0,1.0,17.1435,-99.6964,Acapulco de Juárez,Guerrero,"Las Cumbres, Lomas de Magallanes",$438.00,AMAZON
198,39865,1,739.0,1.0,16.85,-99.85,Acapulco de Juárez,Guerrero,"Brisamar, Joyas de Brisamar",$739.00,AMAZON
199,41304,1,328.0,1.0,17.546,-98.6039,Tlapa de Comonfort,Guerrero,Monte Hermón,$328.00,AMAZON
200,42808,1,45.0,1.0,20.0646,-99.34965,Tula de Allende,Hidalgo,"El Salitre, Villas del Salitre, PEMEX, 16 de Enero 2da. Ampliación (El Tesoro)",$45.00,AMAZON
201,42823,1,288.0,1.0,20.06433333333333,-99.32666666666668,Tula de Allende,Hidalgo,"Privada los Cipreces, Los Sauces, Arboledas",$288.00,AMAZON
202,42853,1,303.0,1.0,19.898733333333336,-99.32736666666666,Tepeji del Río de Ocampo,Hidalgo,"Lomas Campestre de la Cantera, San Mateo Segunda Sección, San Mateo",$303.00,AMAZON
203,42854,1,303.0,1.0,19.89780909090909,-99.35513636363636,Tepeji del Río de Ocampo,Hidalgo,"INFONAVIT El Cerrito, Paseos Tepeji, Lomas Tinajas, Tinajas, El Edén, El Paraíso, El Carmen, Praderas, Taxhido, San Juan Otlaxpa, San Francisco",$303.00,AMAZON
204,43780,1,658.0,1.0,19.9597,-98.4996,Singuilucan,Hidalgo,"Chabacano, Singuilucan Centro",$658.00,AMAZON
205,43845,1,188.0,1.0,20.010871428571427,-98.78065,Zempoala,Hidalgo,"La Isla, Villas de San Marcos, Lindavista, El Mirador, San Alfonso, Valle Verde, Valle Diamante, Los Viñedos, Mineral del Oro, Privadas del Sol, Privadas Real de Joyas, Privadas Santa Matílde, Rinconadas de San Alfonso, Los Ciruelos",$188.00,AMAZON
206,44220,1,469.0,1.0,20.641285714285715,-103.34788571428572,Guadalajara,Jalisco,"Santa Elena Alcalde Oriente, Simón Bolívar, Guadalupana Sur, Santa Elena Alcalde Poniente, Circunvalación Metro Carballo, Guadalupana Norte, Santa Mónica",$469.00,AMAZON
